repo_code	file_id	object_id	file_format	file_name	file_size	md5_sum	index_object_id	donor_id/donor_count	project_id/project_count	study	bundle_id
collaboratory	FI803019	b4ce7810-9bdc-5ae5-b7f9-3de89cffbc21	BAM	ecbfdd52de881de59378b159525a7bd4.ls3504_C8KM2ANXX_4_7nf.ua.bam	10072075167	ecbfdd52de881de59378b159525a7bd4		DO229091	UTCA-FR		EGAR00001526480
collaboratory	FI801292	3bb8a15d-c62a-5a3d-94cc-5cc6ce40b5a3	BAM	74232dfdac351ec6ddb163631478514d.ls3621_C9KN3ANXX_6_11nf.ua.bam	17948422335	74232dfdac351ec6ddb163631478514d		DO229546	UTCA-FR		EGAR00001598608
collaboratory	FI801296	16cac59a-a999-533b-b908-2e67582fa82e	BAM	048d6b7b4aa0c226eb853c4604b70f0d.ls2782_C6H7LANXX_7_6nf.ua.bam	23720698849	048d6b7b4aa0c226eb853c4604b70f0d		DO229540	UTCA-FR		EGAR00001598341
collaboratory	FI801624	b7330736-1bb9-50e4-a7dd-92e228137294	BAM	be13f1517e69d0bca47cc1a4179c05a3.ls3356_C8W3DANXX_2_2nf.ua.bam	7850980975	be13f1517e69d0bca47cc1a4179c05a3		DO229102	UTCA-FR		EGAR00001526710
collaboratory	FI801634	3f706815-e390-5299-ba68-cb54c8142ec3	BAM	daa28618964fce06d90563b648f7d653.ls3096_C79P1ANXX_8_16nf.ua.bam	12078618870	daa28618964fce06d90563b648f7d653		DO229543	UTCA-FR		EGAR00001598484
collaboratory	FI801640	4bc3a454-c0b6-59aa-867f-f5a8fac58877	BAM	bb33129b5efd8823d1ce71ac5c5be7b5.ls3155_C79MMANXX_1_19nf.ua.bam	13101400577	bb33129b5efd8823d1ce71ac5c5be7b5		DO229544	UTCA-FR		EGAR00001598517
collaboratory	FI801586	22111f68-9921-5e7c-af93-25a8a584ae99	BAM	a6e6e25643304d4bcec34fd19be4af66.ls3247_C9FD4ANXX_5_15nf.ua.bam	11171429373	a6e6e25643304d4bcec34fd19be4af66		DO229102	UTCA-FR		EGAR00001526650
collaboratory	FI801592	60e37dbf-aea5-533c-9123-5f20f7cb9197	BAM	af47f8ac625f049930aa643012b2a77c.ls2805_C6H7LANXX_1_18nf.ua.bam	25558152403	af47f8ac625f049930aa643012b2a77c		DO229539	UTCA-FR		EGAR00001598336
collaboratory	FI801547	be7b7428-69f3-58c1-a5d2-b7c2ed70d857	BAM	76fefb3af00a717a97f97ed4aba35159.ls2819_C6L1YANXX_5_20nf.ua.bam	11893093529	76fefb3af00a717a97f97ed4aba35159		DO229541	UTCA-FR		EGAR00001598399
collaboratory	FI801551	ab64e5c7-d8eb-5982-8b13-08c9b2b5f16d	BAM	e10e4703af87d441cefc0c6cad7b5a2f.ls3301_C9FD4ANXX_6_13nf.ua.bam	10752419071	e10e4703af87d441cefc0c6cad7b5a2f		DO229100	UTCA-FR		EGAR00001526604
collaboratory	FI801563	49813e23-a673-5fe6-847a-95110ec26538	BAM	308a7d8b27ca06c7cb25c174ee3468e2.ls3115_C8DTBANXX_6_21nf.ua.bam	22009436038	308a7d8b27ca06c7cb25c174ee3468e2		DO229544	UTCA-FR		EGAR00001598500
collaboratory	FI801501	7baf8751-b3a4-5ef6-855e-ab4f53840545	BAM	f064d534805168f2dd89066cbe17fccf.ls3477_C8KMHANXX_5_20nf.ua.bam	11778685639	f064d534805168f2dd89066cbe17fccf		DO229086	UTCA-FR		EGAR00001526415
collaboratory	FI801522	fd0809ea-d37a-5681-918f-2d88ef5c626b	BAM	74f134a95a3a698a804905199d445aa0.ls3276_C9HBKANXX_3_14nf.ua.bam	11674254570	74f134a95a3a698a804905199d445aa0		DO229100	UTCA-FR		EGAR00001526622
collaboratory	FI801466	9021e610-121d-5483-8eac-f4c78a75d241	BAM	f055bb2c40a1af23173d04529867a744.ls3319_C9FD4ANXX_7_16nf.ua.bam	12019726103	f055bb2c40a1af23173d04529867a744		DO229102	UTCA-FR		EGAR00001526669
collaboratory	FI801460	94072a50-87a9-553d-b9c0-3f5acae7469a	BAM	bed0e0401133cca78d54bf29345b0952.ls2727_C6LFLANXX_5_20nf.ua.bam	11484452583	bed0e0401133cca78d54bf29345b0952		DO229541	UTCA-FR		EGAR00001598383
collaboratory	FI801462	4c0a97e8-32f7-51b3-bc84-64c1c2930ba2	BAM	763abf18e92dd473a1b3b1e32921832f.ls3377_C8KM2ANXX_8_8nf.ua.bam	7496629760	763abf18e92dd473a1b3b1e32921832f		DO229091	UTCA-FR		EGAR00001526491
collaboratory	FI801474	253e2864-d827-58d9-8f67-cac3e1e6d4dd	BAM	89cfb8337126575d3c6973e17534504c.ls3133_C79P1ANXX_5_18nf.ua.bam	11326784582	89cfb8337126575d3c6973e17534504c		DO229543	UTCA-FR		EGAR00001598458
collaboratory	FI801490	518fd872-5b6c-5ec8-84a8-dea07119e390	BAM	ed3ad891eacbec6d2414cb9f92dcdd56.ls3629_C9KN6ANXX_2_9nf.ua.bam	15231620935	ed3ad891eacbec6d2414cb9f92dcdd56		DO229104	UTCA-FR		EGAR00001526752
collaboratory	FI801491	a36d45fe-7bbd-5033-b916-20399f9dc9a4	BAM	114a09f0f8e458b91fda54e524211d57.ls3623_C9KH6ANXX_6_27nf.ua.bam	5338443832	114a09f0f8e458b91fda54e524211d57		DO229546	UTCA-FR		EGAR00001598585
collaboratory	FI801498	9e2764bc-929a-579e-970f-609bc1730411	BAM	af7095b7b5cd91f776209585e03191be.ls3199_C8VRLANXX_2_5nf.ua.bam	13228122738	af7095b7b5cd91f776209585e03191be		DO229086	UTCA-FR		EGAR00001526419
collaboratory	FI801417	adf92a1e-0f56-587d-a7f8-37b93d253709	BAM	2f3fbdcfc7b5591b7fb5b5fb9652089d.ls3241_C9FKRANXX_5_18nf.ua.bam	9406116061	2f3fbdcfc7b5591b7fb5b5fb9652089d		DO229102	UTCA-FR		EGAR00001526637
collaboratory	FI801424	bc8252b9-965a-560e-b5b8-7f5ec0774280	BAM	35bdc10f9093664ac96a459b12f8f2bc.ls3284_C8KMHANXX_3_9nf.ua.bam	11736658661	35bdc10f9093664ac96a459b12f8f2bc		DO229094	UTCA-FR		EGAR00001526514
collaboratory	FI801437	095905ca-afc1-50ee-a6d1-f6f391422762	BAM	dda0bda6d5d40a7356cc6cb0c1b8b860.ls3614_C9KH6ANXX_3_11nf.ua.bam	8900516417	dda0bda6d5d40a7356cc6cb0c1b8b860		DO229546	UTCA-FR		EGAR00001598607
collaboratory	FI801445	2bf866b2-909d-5b93-8181-653ffff481af	BAM	e5b4f60ca24255c327efd01557686fb4.ls3489_C8KMHANXX_3_12nf.ua.bam	11833676302	e5b4f60ca24255c327efd01557686fb4		DO229096	UTCA-FR		EGAR00001526585
collaboratory	FI801384	1c93bec5-2e2f-5b9a-9ade-6efa95c89293	BAM	0b4ba1e42b1ec982388eb329b7fd5e7e.ls3085_C79P1ANXX_3_19nf.ua.bam	11249049434	0b4ba1e42b1ec982388eb329b7fd5e7e		DO229544	UTCA-FR		EGAR00001598506
collaboratory	FI801385	866d90a0-a47e-504a-8f88-1e621de77f4b	BAM	2652254a0f6cee4fe437f126431aa7cb.ls3444_C9HLTANXX_8_4nf.ua.bam	11126753699	2652254a0f6cee4fe437f126431aa7cb		DO229545	UTCA-FR		EGAR00001598572
collaboratory	FI801397	fd977609-52a1-5301-98e5-f8eb1b810d3a	BAM	5ef95a186ae8ce9d41827cf122f0e8c7.ls3216_C8KM2ANXX_4_2nf.ua.bam	8066630523	5ef95a186ae8ce9d41827cf122f0e8c7		DO229102	UTCA-FR		EGAR00001526700
collaboratory	FI801336	092355c5-9d39-5f43-a6e8-a3b7053a7505	BAM	2b4298e301c9c44f8907460563e6090b.ls3265_C9FHPANXX_6_20nf.ua.bam	9540733511	2b4298e301c9c44f8907460563e6090b		DO229086	UTCA-FR		EGAR00001526408
collaboratory	FI801350	b9e1dd35-e2d1-576b-83b1-d2c30a348fc7	BAM	3fec61661b6edc2780581a7c61786c92.ls3402_C8W3DANXX_4_7nf.ua.bam	10235943810	3fec61661b6edc2780581a7c61786c92		DO229091	UTCA-FR		EGAR00001526473
collaboratory	FI801379	062e67c8-4e49-598d-a25a-c54fd304e924	BAM	4b0804afed0ca387acd86cde28780bf1.ls3309_C9FHPANXX_4_25nf.ua.bam	9208021102	4b0804afed0ca387acd86cde28780bf1		DO229100	UTCA-FR		EGAR00001526591
collaboratory	FI801314	89310251-20cc-5bee-8514-87febbe908d9	BAM	48ea159aad3de9559b250fa3da693bdf.ls3233_C8KMHANXX_5_21nf.ua.bam	8603377841	48ea159aad3de9559b250fa3da693bdf		DO229091	UTCA-FR		EGAR00001526453
collaboratory	FI801326	5677fd75-3b90-5dbb-8795-9b3a349dc0e6	BAM	e9fee3fefd1535e4ae6ede7be6fc73a5.ls2768_C6LFLANXX_4_20nf.ua.bam	11552198622	e9fee3fefd1535e4ae6ede7be6fc73a5		DO229541	UTCA-FR		EGAR00001598391
collaboratory	FI801263	01fed014-9eee-5bdb-b2d2-2939d67998bd	BAM	dd46485b17a18c64ff5853498940ec06.ls3583_C9KN6ANXX_1_6nf.ua.bam	12252736181	dd46485b17a18c64ff5853498940ec06		DO229547	UTCA-FR		EGAR00001598633
collaboratory	FI801269	0bceb5ee-02dc-5d9b-9422-e3b755e3065c	BAM	d36e4723d87aae52c6b4e54d14750d1f.ls3502_C8W3CANXX_6_15nf.ua.bam	9441218808	d36e4723d87aae52c6b4e54d14750d1f		DO229102	UTCA-FR		EGAR00001526662
collaboratory	FI801270	d3b19290-cd98-5b2b-b92c-a6c9c9816c97	BAM	f29818a885f6623ff97d4b6d306c4741.ls3312_C9F6HANXX_2_6nf.ua.bam	10420995787	f29818a885f6623ff97d4b6d306c4741		DO229086	UTCA-FR		EGAR00001526442
collaboratory	FI801298	b409c8a2-b451-5530-9fc8-e4dfc737a250	BAM	7a086db79afbd2bef238d1510fcfd219.ls3117_C79MMANXX_1_18nf.ua.bam	12340518393	7a086db79afbd2bef238d1510fcfd219		DO229543	UTCA-FR		EGAR00001598455
collaboratory	FI803003	a6820c72-7810-5e5d-83b4-bc8250b994ec	BAM	dcb50b4b28a3feceffd4b3d7c18de3e5.ls3650_C9KN6ANXX_6_7nf.ua.bam	17476416013	dcb50b4b28a3feceffd4b3d7c18de3e5		DO229547	UTCA-FR		EGAR00001598650
collaboratory	FI801665	aa152c6a-86fb-57b6-b621-c43818d4b1f0	BAM	0c32ea5e36041afff56d89271fb282f3.ls3252_C8W3CANXX_4_6nf.ua.bam	7901541235	0c32ea5e36041afff56d89271fb282f3		DO229086	UTCA-FR		EGAR00001526437
collaboratory	FI801611	5084af21-af9e-59c6-bfd3-9d740b9f90b2	BAM	3913088eae18c59d0060f32e181a0cfe.ls3295_C8VRLANXX_6_16nf.ua.bam	10525986131	3913088eae18c59d0060f32e181a0cfe		DO229102	UTCA-FR		EGAR00001526668
collaboratory	FI801613	1b29baa2-e8a9-5012-8176-a3cde2ed4c90	BAM	3d587e0cf5c791cc7d411a00da035d77.ls3512_C8W3CANXX_7_10nf.ua.bam	9592498698	3d587e0cf5c791cc7d411a00da035d77		DO229094	UTCA-FR		EGAR00001526543
collaboratory	FI801614	f214f8ca-33a0-5189-83c0-50dde662331d	BAM	0ad679fc427201db1e177438b1624629.ls3642_C9KH9ANXX_8_7nf.ua.bam	14342378083	0ad679fc427201db1e177438b1624629		DO229547	UTCA-FR		EGAR00001598647
collaboratory	FI801629	f67dca6a-b8d9-5aa0-ba8b-88f744cee45b	BAM	a5f336ab9702b0155a91a3d9f8e991ff.ls3171_C8DTBANXX_4_19nf.ua.bam	11722835700	a5f336ab9702b0155a91a3d9f8e991ff		DO229544	UTCA-FR		EGAR00001598520
collaboratory	FI801622	84818fe6-b7af-5ded-84d6-da4f861a6579	BAM	bff561a7976cb543b307912278dabf72.ls2743_C6L1YANXX_3_20nf.ua.bam	11827509566	bff561a7976cb543b307912278dabf72		DO229541	UTCA-FR		EGAR00001598386
collaboratory	FI801631	bb147e03-6758-52d5-82fb-db51792ea080	BAM	41d523e9adad2be647e70756491b01c3.ls3442_C9BFHANXX_4_3nf.ua.bam	10750155265	41d523e9adad2be647e70756491b01c3		DO229545	UTCA-FR		EGAR00001598554
collaboratory	FI801637	ab0d2f32-1ce6-550b-b8ea-71babd2c78fd	BAM	7de0af948a266965251d16a18c4377aa.ls2747_C6LFLANXX_8_12nf.ua.bam	33107017996	7de0af948a266965251d16a18c4377aa		DO229541	UTCA-FR		EGAR00001598380
collaboratory	FI801639	57dd501b-0017-530a-ad30-4d68d92404d9	BAM	339690994649b2ff026b5d6ff1bee2e9.ls3222_C9F6HANXX_8_16nf.ua.bam	11117879781	339690994649b2ff026b5d6ff1bee2e9		DO229102	UTCA-FR		EGAR00001526667
collaboratory	FI801645	dc8a5131-6790-58b4-aa70-d28163e78998	BAM	8974a9336b878ac4fada876a2409b243.ls3636_C9KH6ANXX_7_3nf.ua.bam	13641828131	8974a9336b878ac4fada876a2409b243		DO229547	UTCA-FR		EGAR00001598623
collaboratory	FI801603	94add3da-dc13-58b3-857a-930725304154	BAM	5606c8b5265aa5b64924d727af0fda57.ls3218_C9F6HANXX_7_13nf.ua.bam	9336405090	5606c8b5265aa5b64924d727af0fda57		DO229100	UTCA-FR		EGAR00001526600
collaboratory	FI801591	a261f5ff-745f-5d52-839d-cbf2f8837a09	BAM	160a7bf9f1ee75ce77816165ca9f71bd.ls3348_C8KM2ANXX_3_1nf.ua.bam	7880672595	160a7bf9f1ee75ce77816165ca9f71bd		DO229102	UTCA-FR		EGAR00001526689
collaboratory	FI801554	00f9a499-a41b-547c-8767-0caeb3c74946	BAM	825d4da5e9bba8cb4ae85b83147ac1b3.ls3104_C79MMANXX_2_20nf.ua.bam	12599391305	825d4da5e9bba8cb4ae85b83147ac1b3		DO229544	UTCA-FR		EGAR00001598523
collaboratory	FI801566	731ab283-75e0-5db8-b53b-b51b47c6a57d	BAM	4e87e7995bb3f0d294e981e41d56de73.ls3122_C79P1ANXX_7_16nf.ua.bam	12067347470	4e87e7995bb3f0d294e981e41d56de73		DO229543	UTCA-FR		EGAR00001598487
collaboratory	FI801572	98c9eff3-dd79-5d2a-98dc-9f3e8106253b	BAM	1457f09dfdbc5d4c5d8e0f88ebe4565d.ls3662_C9KH6ANXX_7_16nf.ua.bam	12895116282	1457f09dfdbc5d4c5d8e0f88ebe4565d		DO229104	UTCA-FR		EGAR00001526729
collaboratory	FI801459	5713e0f5-0578-5f29-b841-1511b788fbe7	BAM	145e53ddbb3ff9866bba88386664523c.ls3186_C8KMHANXX_1_3nf.ua.bam	12779036750	145e53ddbb3ff9866bba88386664523c		DO229545	UTCA-FR		EGAR00001598541
collaboratory	FI801465	caca9d6f-4f94-534a-829f-cb274b2cfb56	BAM	574436a7119a219db7bbb821ef3d5ed9.ls2841_C6LA1ANXX_7_6nf.ua.bam	21472150113	574436a7119a219db7bbb821ef3d5ed9		DO229542	UTCA-FR		EGAR00001598431
collaboratory	FI801471	48c53165-b410-5c88-89f6-5034cebab954	BAM	8782826451fc398bf18d3c7ec69d6be1.ls3517_C8KM2ANXX_7_11nf.ua.bam	8201437253	8782826451fc398bf18d3c7ec69d6be1		DO229096	UTCA-FR		EGAR00001526570
collaboratory	FI801492	13eff835-890f-5449-92f2-42915d3ba2bd	BAM	cc6080708f0a9743c1f41be3a0d554b2.ls3600_C9KH9ANXX_1_8nf.ua.bam	15846657976	cc6080708f0a9743c1f41be3a0d554b2		DO229104	UTCA-FR		EGAR00001526736
collaboratory	FI801427	b10bfe01-d6e5-5658-9bcc-948265bc68aa	BAM	4c48473bf3b4f85c69345c2a86151440.ls3114_C79P1ANXX_8_15nf.ua.bam	10349702493	4c48473bf3b4f85c69345c2a86151440		DO229543	UTCA-FR		EGAR00001598467
collaboratory	FI801438	f610bd79-4b5a-5622-aa19-96d8987b764f	BAM	fd9163ed7f45dbe9a36e07f5f052573c.ls2777_C6L1YANXX_5_22nf.ua.bam	12616548600	fd9163ed7f45dbe9a36e07f5f052573c		DO229541	UTCA-FR		EGAR00001598406
collaboratory	FI801409	fc331694-5e7e-5217-9511-9d338302e1a5	BAM	819b08310fb9e037cf18190a391b26e1.ls3563_C9KGPANXX_2_6nf.ua.bam	13014598506	819b08310fb9e037cf18190a391b26e1		DO229547	UTCA-FR		EGAR00001598630
collaboratory	FI801382	47113d59-65ad-5471-a485-48021e2155c7	BAM	a6e7ea0d0c03a10e346fcb91c04caedd.ls3255_C8VRLANXX_6_15nf.ua.bam	12674426734	a6e7ea0d0c03a10e346fcb91c04caedd		DO229102	UTCA-FR		EGAR00001526651
collaboratory	FI801388	efecfdab-edbe-5d73-935f-33825015015b	BAM	d2ab6d746253d521f9084356d5994120.ls3632_C9KHVANXX_2_8nf.ua.bam	8216802029	d2ab6d746253d521f9084356d5994120		DO229104	UTCA-FR		EGAR00001526742
collaboratory	FI801339	115552ee-5c8c-5a09-b72c-cac709bd9ea2	BAM	f9798921d8def5df30d62d7420e52650.ls2850_C6LE3ANXX_3_5nf.ua.bam	15448906674	f9798921d8def5df30d62d7420e52650		DO229542	UTCA-FR		EGAR00001598422
collaboratory	FI801301	73e229db-2a00-5d5d-97d6-e5c08133cfdc	BAM	ed057f490de0b63a26019c374734ac7b.ls3277_C9FKRANXX_3_6nf.ua.bam	11186895734	ed057f490de0b63a26019c374734ac7b		DO229086	UTCA-FR		EGAR00001526439
collaboratory	FI801302	e3a5f729-5857-560f-ad84-2d3f06e6cce8	BAM	522a73feda6b0c0cb65631ec6aa43331.ls3183_C9HC8ANXX_8_1nf.ua.bam	8390065924	522a73feda6b0c0cb65631ec6aa43331		DO229102	UTCA-FR		EGAR00001526681
collaboratory	FI801327	6cd31f10-f734-5af6-9d72-55b7eb5c0786	BAM	4cfdc8d0879a8d1441aa651a146834f0.ls3420_C8KMHANXX_2_4nf.ua.bam	13421050203	4cfdc8d0879a8d1441aa651a146834f0		DO229545	UTCA-FR		EGAR00001598571
collaboratory	FI801331	a7a8f61f-c2fc-52b8-ac11-e9443046a3bd	BAM	e3117ae13ad57c9962305970f78d7fa8.ls3628_C9KH0ANXX_2_6nf.ua.bam	15084859112	e3117ae13ad57c9962305970f78d7fa8		DO229547	UTCA-FR		EGAR00001598639
collaboratory	FI801274	6b8f3350-9ede-52f6-a1e3-4a251949a7c8	BAM	1df64a69dbc4690f0794daca1389fd6c.ls3617_C9KH0ANXX_2_8nf.ua.bam	14746306475	1df64a69dbc4690f0794daca1389fd6c		DO229104	UTCA-FR		EGAR00001526741
collaboratory	FI801273	ccc068d1-f52d-533b-a376-31ede7319835	BAM	5a5cacebbd82ad96f35261b7383ab939.ls3608_C9KN3ANXX_4_6nf.ua.bam	16204287219	5a5cacebbd82ad96f35261b7383ab939		DO229547	UTCA-FR		EGAR00001598637
collaboratory	FI801279	6a99afe4-d60c-564d-acf8-12f3abe2c185	BAM	ff1444faad0238a12ca7cde62b4d68b9.ls3665_C9KGPANXX_4_11nf.ua.bam	16357571625	ff1444faad0238a12ca7cde62b4d68b9		DO229546	UTCA-FR		EGAR00001598614
collaboratory	FI801277	ae413d74-6b88-5799-a141-0495373c89af	BAM	e41582abdbf408237487930591160b32.ls2853_C6LEWANXX_2_5nf.ua.bam	18542660062	e41582abdbf408237487930591160b32		DO229542	UTCA-FR		EGAR00001598424
collaboratory	FI801662	95c16451-eb73-5d4d-a027-d354f2f2a8e8	BAM	b533405b5f261980e1705f70680d827d.ls3564_C9KN3ANXX_5_9nf.ua.bam	13823948242	b533405b5f261980e1705f70680d827d		DO229104	UTCA-FR		EGAR00001526744
collaboratory	FI801615	17356548-6275-5f24-b0ae-bbd5e6d1c75c	BAM	89e6d98b5c04177f20ef6a367391e0b6.ls3336_C9FD4ANXX_5_16nf.ua.bam	11846209626	89e6d98b5c04177f20ef6a367391e0b6		DO229102	UTCA-FR		EGAR00001526670
collaboratory	FI801621	b6a2db0a-8a9b-54d5-983f-84a3ea8032cc	BAM	25cc586bdb3660b020cedaebc9afc45c.ls3494_C8W3DANXX_5_4nf.ua.bam	9831867254	25cc586bdb3660b020cedaebc9afc45c		DO229545	UTCA-FR		EGAR00001598574
collaboratory	FI801630	5ddd17c4-f02a-5bef-9456-18a62f608596	BAM	991766c336464f66a62fbd57fba89f44.ls3315_C9FKRANXX_1_2nf.ua.bam	12551125349	991766c336464f66a62fbd57fba89f44		DO229102	UTCA-FR		EGAR00001526707
collaboratory	FI801642	7dd1cd3d-0f3e-534a-a5bb-7b405aa9dff8	BAM	33b0bef2a44c5b843c3cfdbd903bb57b.ls3641_C9KH6ANXX_2_9nf.ua.bam	15575334517	33b0bef2a44c5b843c3cfdbd903bb57b		DO229104	UTCA-FR		EGAR00001526754
collaboratory	FI801646	35f1402e-7060-5caf-b235-894752a34429	BAM	c88fa8f34a7dd27f143f173a2f992a70.ls3507_C9HLTANXX_8_11nf.ua.bam	12126615294	c88fa8f34a7dd27f143f173a2f992a70		DO229096	UTCA-FR		EGAR00001526569
collaboratory	FI801650	dac515d1-0478-5f0c-b3ee-9497ac59df5f	BAM	11af3a260118138daaa9369adb168123.ls3565_C9KN3ANXX_5_8nf.ua.bam	15984806750	11af3a260118138daaa9369adb168123		DO229104	UTCA-FR		EGAR00001526732
collaboratory	FI801604	6aa732fa-4094-5d0e-8f46-8c06e4d90bb6	BAM	e742f8b3ad66ad7dfce688af1000ad6c.ls3234_C8KM2ANXX_1_1nf.ua.bam	7578097739	e742f8b3ad66ad7dfce688af1000ad6c		DO229102	UTCA-FR		EGAR00001526685
collaboratory	FI801610	9c3f8dbd-8b70-594f-9d96-49b0cbe38559	BAM	46418e8c815d04892b7400c9fd235558.ls3153_C8BE6ANXX_5_21nf.ua.bam	11280357613	46418e8c815d04892b7400c9fd235558		DO229544	UTCA-FR		EGAR00001598502
collaboratory	FI801545	d88ebea2-b146-5b46-9543-561a237218c2	BAM	ecde6d5df0b3974a9f254de06e5366b5.ls2813_C6LFLANXX_2_22nf.ua.bam	10085670969	ecde6d5df0b3974a9f254de06e5366b5		DO229541	UTCA-FR		EGAR00001598413
collaboratory	FI801556	907a537f-7f9d-5f11-a12f-685abd6265c3	BAM	0cb366b76b435f2d6c62c8e03195b35f.ls3433_C8VRLANXX_2_12nf.ua.bam	11412541275	0cb366b76b435f2d6c62c8e03195b35f		DO229096	UTCA-FR		EGAR00001526581
collaboratory	FI801558	bad6b8b7-74b6-5d2f-8d0f-33c29824ffec	BAM	343762b4095618ff7ff9fbd4bb6dedab.ls3460_C8W3CANXX_7_13nf.ua.bam	11298433068	343762b4095618ff7ff9fbd4bb6dedab		DO229100	UTCA-FR		EGAR00001526611
collaboratory	FI801574	648c761e-37e1-56ce-ae5d-44093ca83b08	BAM	0180b6864781303d49231fdd03c47dbd.ls3637_C9KGPANXX_4_7nf.ua.bam	13688021320	0180b6864781303d49231fdd03c47dbd		DO229547	UTCA-FR		EGAR00001598646
collaboratory	FI801576	727c1c39-d365-5cc9-8439-02efbe49fa3f	BAM	88e8f0f3e9c0e2ca7bd01b1fab4cec12.ls3658_C9KNWANXX_6_16nf.ua.bam	15411167429	88e8f0f3e9c0e2ca7bd01b1fab4cec12		DO229104	UTCA-FR		EGAR00001526728
collaboratory	FI801464	e73f16db-19a7-5e1a-b23b-70b46f6a422a	BAM	4b393b45a61c0e03e494a63737e516bc.ls3470_C9HLTANXX_8_8nf.ua.bam	10665695501	4b393b45a61c0e03e494a63737e516bc		DO229091	UTCA-FR		EGAR00001526496
collaboratory	FI801477	11eb331b-86c7-56db-8396-cc8724022bfd	BAM	86b700fd6dc8469ead43e3f932ec8b58.ls3302_C8KM2ANXX_3_7nf.ua.bam	9354061314	86b700fd6dc8469ead43e3f932ec8b58		DO229091	UTCA-FR		EGAR00001526466
collaboratory	FI801493	b9f2e71b-441a-5f04-aac1-c30a077c712e	BAM	0a4218bfa1b789ee9fa086fbcde5b674.ls3084_C8DTBANXX_2_16nf.ua.bam	12263959876	0a4218bfa1b789ee9fa086fbcde5b674		DO229543	UTCA-FR		EGAR00001598480
collaboratory	FI801418	5d34af8f-6e56-5174-aacf-074d1fda277c	BAM	728d5d1f04856e3db4f61722e5391f94.ls3633_C9KN3ANXX_7_11nf.ua.bam	18062171236	728d5d1f04856e3db4f61722e5391f94		DO229546	UTCA-FR		EGAR00001598610
collaboratory	FI801431	3a4bf1a8-674a-5037-9ad2-d1e1ba9c3191	BAM	e5d7ecc728470349b4d351d7114d7a64.ls3102_C8DTBANXX_5_19nf.ua.bam	8419457289	e5d7ecc728470349b4d351d7114d7a64		DO229544	UTCA-FR		EGAR00001598508
collaboratory	FI801352	8a068f8b-578f-559d-a5e0-1eba4fc4f5d0	BAM	aa1b56ed5cfd5983e06b54d9257f3c7c.ls2807_C5UDWANXX_4_22nf.ua.bam	12515321116	aa1b56ed5cfd5983e06b54d9257f3c7c		DO229541	UTCA-FR		EGAR00001598412
collaboratory	FI801353	354cbab0-27af-505f-9b51-53570f0c2ba5	BAM	a5e4d0d37f791217548664a14ba338e7.ls3351_C9HLTANXX_1_1nf.ua.bam	11183759490	a5e4d0d37f791217548664a14ba338e7		DO229102	UTCA-FR		EGAR00001526690
collaboratory	FI801358	18ef2394-1ad4-5201-a098-6bc0347ded59	BAM	79a190644ca42bd939716790715bc0ed.ls3103_C8BE6ANXX_1_16nf.ua.bam	11133138959	79a190644ca42bd939716790715bc0ed		DO229543	UTCA-FR		EGAR00001598485
collaboratory	FI801360	3a53478d-c523-5693-80cb-3905767d321d	BAM	09e9db95389baf691540fdda8e83b041.ls2796_C6L1YANXX_5_8nf.ua.bam	11523387486	09e9db95389baf691540fdda8e83b041		DO229540	UTCA-FR		EGAR00001598374
collaboratory	FI801310	20ccbee9-3a14-5afe-9f69-d15251302c47	BAM	17919830eadc8b0b967550016e88053a.ls3213_C8VRLANXX_5_15nf.ua.bam	12347431870	17919830eadc8b0b967550016e88053a		DO229102	UTCA-FR		EGAR00001526648
collaboratory	FI801328	fc479a84-0f91-5eb7-bc83-81e3fb3599b3	BAM	3f04f9c442070118932a6de05f43fd26.ls3090_C8DTBANXX_8_20nf.ua.bam	18064508343	3f04f9c442070118932a6de05f43fd26		DO229544	UTCA-FR		EGAR00001598521
collaboratory	FI803016	9f6e4485-8e3e-5c3d-b089-28e584b93d8a	BAM	b29742dfe3836f612fea7b2e7f41dcc7.ls3201_C9FJBANXX_1_22nf.ua.bam	7898152045	b29742dfe3836f612fea7b2e7f41dcc7		DO229094	UTCA-FR		EGAR00001526500
collaboratory	FI801278	fd6e630e-2878-5bf5-affe-3470aef5c777	BAM	dbe638b9f93746eec7a68e576f9b6025.ls3523_C9FD4ANXX_3_6nf.ua.bam	10819543660	dbe638b9f93746eec7a68e576f9b6025		DO229086	UTCA-FR		EGAR00001526451
collaboratory	FI801294	5db2a33d-d0b5-5290-af17-7ff8076112dc	BAM	c1ceb7ea08b49891b8f6361ed8962796.ls3416_C9HC8ANXX_8_7nf.ua.bam	5902312503	c1ceb7ea08b49891b8f6361ed8962796		DO229091	UTCA-FR		EGAR00001526474
collaboratory	FI801258	b8766e3b-f413-541a-86bf-8a5bf90f4094	BAM	4d4ae744f82851c096b8da89d7d3a7cc.ls3516_C9HLTANXX_7_8nf.ua.bam	10688391976	4d4ae744f82851c096b8da89d7d3a7cc		DO229091	UTCA-FR		EGAR00001526498
collaboratory	FI801612	60b9f9ac-e900-5ade-a0c3-62de5a747119	BAM	bf306c51e23f102315404a7e5febea60.ls3246_C9F6HANXX_3_6nf.ua.bam	10782766495	bf306c51e23f102315404a7e5febea60		DO229086	UTCA-FR		EGAR00001526436
